model,strategy,file,base_task,status,ncloc,sqale_index,cognitive_complexity,complexity,code_smells,pass_val,fqs
Vicuna,I,BinaryDataProcessorError.py,BinaryDataProcessor,Error,30.0,15.0,6.0,9.0,3.0,0.03,0.0
Vicuna,I,BitStatusUtilError.py,BitStatusUtil,Error,23.0,26.0,8.0,13.0,5.0,0.03,0.0
Vicuna,I,BlackjackGameError.py,BlackjackGame,Error,39.0,5.0,23.0,13.0,1.0,0.03,0.0
Vicuna,I,BookManagementDBError.py,BookManagementDB,Error,36.0,5.0,,7.0,1.0,0.03,0.0
Vicuna,I,BookManagementError.py,BookManagement,Error,22.0,,13.0,8.0,,0.03,
Vicuna,I,BoyerMooreSearchError.py,BoyerMooreSearch,Error,34.0,27.0,14.0,11.0,9.0,0.03,0.0
Vicuna,I,CalculatorError.py,Calculator,Error,35.0,5.0,8.0,6.0,1.0,0.03,0.0
Vicuna,I,CalendarUtilError.py,CalendarUtil,Error,,,,,,0.03,
Vicuna,I,CamelCaseMapError.py,CamelCaseMap,Error,,,,,,0.03,
Vicuna,I,ChandrasekharSieveError.py,ChandrasekharSieve,Error,15.0,,8.0,6.0,,0.03,
Vicuna,I,ChandrasekharSieveFail.py,ChandrasekharSieve,Fail,17.0,,8.0,7.0,,0.03,
Vicuna,I,ChatError.py,Chat,Error,20.0,5.0,4.0,8.0,1.0,0.03,0.0
Vicuna,I,ChatFail.py,Chat,Fail,27.0,5.0,10.0,12.0,1.0,0.03,0.0
Vicuna,I,ClassRegistrationSystemError.py,ClassRegistrationSystem,Error,37.0,,11.0,14.0,,0.03,
Vicuna,I,ClassroomError.py,Classroom,Error,28.0,,11.0,13.0,,0.03,
Vicuna,I,CombinationCalculatorError.py,CombinationCalculator,Error,26.0,20.0,4.0,9.0,4.0,0.03,0.0
Vicuna,I,ComplexCalculatorError.py,ComplexCalculator,Error,28.0,20.0,,5.0,4.0,0.03,0.0
Vicuna,I,CookiesUtilError.py,CookiesUtil,Error,13.0,,,3.0,,0.03,
Vicuna,I,CSVProcessorError.py,CSVProcessor,Error,25.0,15.0,3.0,4.0,3.0,0.03,0.0
Vicuna,I,CurrencyConverterError.py,CurrencyConverter,Error,30.0,5.0,3.0,7.0,1.0,0.03,0.0
Vicuna,I,DatabaseProcessorError.py,DatabaseProcessor,Error,35.0,10.0,4.0,5.0,2.0,0.03,0.0
Vicuna,I,DataStatistics2Error.py,DataStatistics2,Error,17.0,,,7.0,,0.03,
Vicuna,I,DataStatistics4Error.py,DataStatistics4,Error,15.0,10.0,2.0,5.0,2.0,0.03,0.0
Vicuna,I,DataStatisticsError.py,DataStatistics,Error,18.0,,6.0,7.0,,0.03,
Vicuna,I,DataStatisticsFail.py,DataStatistics,Fail,30.0,14.0,11.0,12.0,2.0,0.03,0.0
Vicuna,I,DecryptionUtilsError.py,DecryptionUtils,Error,28.0,5.0,13.0,11.0,1.0,0.03,0.0
Vicuna,I,DiscountStrategyError.py,DiscountStrategy,Error,17.0,10.0,4.0,5.0,2.0,0.03,0.0
Vicuna,I,DocFileHandlerError.py,DocFileHandler,Error,33.0,15.0,6.0,9.0,3.0,0.03,0.0
Vicuna,I,EightPuzzleError.py,EightPuzzle,Error,51.0,5.0,21.0,15.0,1.0,0.03,0.0
Vicuna,I,EmailClientError.py,EmailClient,Error,32.0,,5.0,10.0,,0.03,
Vicuna,I,EncryptionUtilsError.py,EncryptionUtils,Error,30.0,5.0,3.0,7.0,1.0,0.03,0.0
Vicuna,I,ExcelProcessorError.py,ExcelProcessor,Error,28.0,27.0,4.0,6.0,6.0,0.03,0.0
Vicuna,I,ExpressionCalculatorError.py,ExpressionCalculator,Error,,,,,,0.03,
Vicuna,I,FitnessTrackerError.py,FitnessTracker,Error,32.0,9.0,12.0,10.0,3.0,0.03,0.0
Vicuna,I,GomokuGameError.py,GomokuGame,Error,28.0,19.0,36.0,14.0,1.0,0.03,0.0
Vicuna,I,HotelSuccess.py,Hotel,Success,43.0,6.0,12.0,11.0,1.0,0.03,0.986046511627907
Vicuna,I,HRManagementSystemError.py,HRManagementSystem,Error,,,,,,0.03,
Vicuna,I,HtmlUtilError.py,HtmlUtil,Error,49.0,21.0,9.0,5.0,4.0,0.03,0.0
Vicuna,I,ImageProcessorError.py,ImageProcessor,Error,,,,,,0.03,
Vicuna,I,InterpolationError.py,Interpolation,Error,,,,,,0.03,
Vicuna,I,IPAddressError.py,IPAddress,Error,10.0,,2.0,4.0,,0.03,
Vicuna,I,IPAddressFail.py,IPAddress,Fail,15.0,,4.0,6.0,,0.03,
Vicuna,I,IpUtilError.py,IpUtil,Error,14.0,10.0,2.0,2.0,2.0,0.03,0.0
Vicuna,I,IpUtilFail.py,IpUtil,Fail,27.0,15.0,8.0,4.0,3.0,0.03,0.0
Vicuna,I,JobMarketplaceError.py,JobMarketplace,Error,,,,,,0.03,
Vicuna,I,JSONProcessorError.py,JSONProcessor,Error,16.0,5.0,2.0,2.0,1.0,0.03,0.0
Vicuna,I,KappaCalculatorError.py,KappaCalculator,Error,4.0,7.0,,1.0,2.0,0.03,0.0
Vicuna,I,KappaCalculatorFail.py,KappaCalculator,Fail,6.0,16.0,,2.0,5.0,0.03,0.0
Vicuna,I,LemmatizationError.py,Lemmatization,Error,53.0,15.0,18.0,10.0,1.0,0.03,0.0
Vicuna,I,LongestWordError.py,LongestWord,Error,10.0,2.0,1.0,3.0,1.0,0.03,0.0
Vicuna,I,LongestWordPartialSuccess.py,LongestWord,PartialSuccess,17.0,2.0,4.0,6.0,1.0,0.03,0.0
Vicuna,I,MahjongConnectError.py,MahjongConnect,Error,,,,,,0.03,
Vicuna,I,ManacherError.py,Manacher,Error,,,,,,0.03,
Vicuna,I,MetricsCalculator2Error.py,MetricsCalculator2,Error,,,,,,0.03,
Vicuna,I,MetricsCalculatorError.py,MetricsCalculator,Error,27.0,,,4.0,,0.03,
Vicuna,I,MinesweeperGameError.py,MinesweeperGame,Error,,,,,,0.03,
Vicuna,I,MovieBookingSystemError.py,MovieBookingSystem,Error,23.0,10.0,20.0,11.0,1.0,0.03,0.0
Vicuna,I,MovieBookingSystemFail.py,MovieBookingSystem,Fail,29.0,10.0,23.0,14.0,1.0,0.03,0.0
Vicuna,I,MovieTicketDBError.py,MovieTicketDB,Error,27.0,10.0,,5.0,2.0,0.03,0.0
Vicuna,I,MusicPlayerError.py,MusicPlayer,Error,,,,,,0.03,
Vicuna,I,NLPDataProcessor2Error.py,NLPDataProcessor2,Error,24.0,,,6.0,,0.03,
Vicuna,I,NLPDataProcessorError.py,NLPDataProcessor,Error,13.0,5.0,1.0,4.0,1.0,0.03,0.0
Vicuna,I,NLPDataProcessorFail.py,NLPDataProcessor,Fail,14.0,5.0,1.0,5.0,1.0,0.03,0.0
Vicuna,I,NumberConverterError.py,NumberConverter,Error,20.0,45.0,2.0,8.0,9.0,0.03,0.0
Vicuna,I,NumberWordFormatterError.py,NumberWordFormatter,Error,35.0,,10.0,10.0,,0.03,
Vicuna,I,NumericEntityUnescaperError.py,NumericEntityUnescaper,Error,5.0,10.0,,2.0,2.0,0.03,0.0
Vicuna,I,OrderError.py,Order,Error,22.0,,8.0,7.0,,0.03,
Vicuna,I,PageUtilError.py,PageUtil,Error,12.0,,2.0,4.0,,0.03,
Vicuna,I,PDFHandlerError.py,PDFHandler,Error,26.0,5.0,6.0,7.0,1.0,0.03,0.0
Vicuna,I,PersonRequestError.py,PersonRequest,Error,15.0,19.0,3.0,6.0,5.0,0.03,0.0
Vicuna,I,PersonRequestSuccess.py,PersonRequest,Success,21.0,36.0,5.0,9.0,9.0,0.03,0.8285714285714285
Vicuna,I,PushBoxGameError.py,PushBoxGame,Error,39.0,,14.0,11.0,,0.03,
Vicuna,I,RegexUtilsError.py,RegexUtils,Error,,,,,,0.03,
Vicuna,I,RPGCharacterError.py,RPGCharacter,Error,29.0,,1.0,6.0,,0.03,
Vicuna,I,RPGCharacterFail.py,RPGCharacter,Fail,34.0,,3.0,8.0,,0.03,
Vicuna,I,ServerError.py,Server,Error,29.0,1.0,9.0,9.0,1.0,0.03,0.0
Vicuna,I,ShoppingCartError.py,ShoppingCart,Error,21.0,,9.0,8.0,,0.03,
Vicuna,I,SignInSystemError.py,SignInSystem,Error,21.0,,7.0,10.0,,0.03,
Vicuna,I,SnakeError.py,Snake,Error,23.0,6.0,3.0,5.0,3.0,0.03,0.0
Vicuna,I,SplitSentenceError.py,SplitSentence,Error,21.0,5.0,7.0,9.0,1.0,0.03,0.0
Vicuna,I,SQLGeneratorError.py,SQLGenerator,Error,30.0,8.0,2.0,9.0,1.0,0.03,0.0
Vicuna,I,SQLQueryBuilderError.py,SQLQueryBuilder,Error,,,,,,0.03,
Vicuna,I,Statistics3Error.py,Statistics3,Error,,,,,,0.03,
Vicuna,I,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,,,,,,0.03,
Vicuna,I,StudentDatabaseProcessorError.py,StudentDatabaseProcessor,Error,41.0,,4.0,5.0,,0.03,
Vicuna,I,TextFileProcessorError.py,TextFileProcessor,Error,20.0,,3.0,6.0,,0.03,
Vicuna,I,ThermostatError.py,Thermostat,Error,47.0,5.0,11.0,14.0,1.0,0.03,0.0
Vicuna,I,TicTacToeError.py,TicTacToe,Error,,,,,,0.03,
Vicuna,I,TimeUtilsError.py,TimeUtils,Error,,,,,,0.03,
Vicuna,I,TriCalculatorError.py,TriCalculator,Error,24.0,11.0,11.0,12.0,2.0,0.03,0.0
Vicuna,I,TwentyFourPointGameError.py,TwentyFourPointGame,Error,10.0,,,4.0,,0.03,
Vicuna,I,URLHandlerError.py,URLHandler,Error,11.0,5.0,,5.0,1.0,0.03,0.0
Vicuna,I,UrlPathError.py,UrlPath,Error,,,,,,0.03,
Vicuna,I,UserLoginDBFail.py,UserLoginDB,Fail,25.0,,2.0,7.0,,0.03,
Vicuna,I,VectorUtilError.py,VectorUtil,Error,21.0,30.0,2.0,6.0,6.0,0.03,0.0
Vicuna,I,VendingMachineError.py,VendingMachine,Error,,,,,,0.03,
Vicuna,I,WarehouseError.py,Warehouse,Error,34.0,,13.0,11.0,,0.03,
Vicuna,I,WeatherSystemError.py,WeatherSystem,Error,16.0,,2.0,5.0,,0.03,
Vicuna,I,Words2NumbersError.py,Words2Numbers,Error,35.0,,13.0,11.0,,0.03,
Vicuna,I,XMLProcessorError.py,XMLProcessor,Error,40.0,5.0,6.0,6.0,1.0,0.03,0.0
Vicuna,I,XMLProcessorFail.py,XMLProcessor,Fail,49.0,5.0,7.0,7.0,1.0,0.03,0.0
Vicuna,I,ZipFileProcessorError.py,ZipFileProcessor,Error,48.0,,18.0,12.0,,0.03,
WizardCoder-15B-V1.0,H,AccessGatewayFilterFail.py,AccessGatewayFilter,Fail,25.0,10.0,9.0,11.0,4.0,0.092,0.0
WizardCoder-15B-V1.0,H,AreaCalculatorError.py,AreaCalculator,Error,9.0,,,6.0,,0.092,
WizardCoder-15B-V1.0,H,ArgumentParserError.py,ArgumentParser,Error,9.0,,,5.0,,0.092,
WizardCoder-15B-V1.0,H,ArrangementCalculatorError.py,ArrangementCalculator,Error,25.0,,6.0,10.0,,0.092,
WizardCoder-15B-V1.0,H,AssessmentSystemSuccess.py,AssessmentSystem,Success,41.0,,18.0,18.0,,0.092,
WizardCoder-15B-V1.0,H,AutomaticGuitarSimulatorError.py,AutomaticGuitarSimulator,Error,5.0,,,3.0,,0.092,
WizardCoder-15B-V1.0,H,AvgPartitionSuccess.py,AvgPartition,Success,13.0,5.0,1.0,4.0,1.0,0.092,0.9615384615384616
WizardCoder-15B-V1.0,H,BalancedBracketsSuccess.py,BalancedBrackets,Success,19.0,,10.0,7.0,,0.092,
WizardCoder-15B-V1.0,H,BankAccountSuccess.py,BankAccount,Success,,,,,,0.092,
WizardCoder-15B-V1.0,H,BigNumCalculatorError.py,BigNumCalculator,Error,7.0,,,3.0,,0.092,
WizardCoder-15B-V1.0,H,BinaryDataProcessorFail.py,BinaryDataProcessor,Fail,15.0,,,5.0,,0.092,
WizardCoder-15B-V1.0,H,BitStatusUtilError.py,BitStatusUtil,Error,12.0,,4.0,7.0,,0.092,
WizardCoder-15B-V1.0,H,BlackjackGameError.py,BlackjackGame,Error,9.0,,,4.0,,0.092,
WizardCoder-15B-V1.0,H,BookManagementDBError.py,BookManagementDB,Error,12.0,,,7.0,,0.092,
WizardCoder-15B-V1.0,H,BookManagementError.py,BookManagement,Error,7.0,,,5.0,,0.092,
WizardCoder-15B-V1.0,H,BoyerMooreSearchFail.py,BoyerMooreSearch,Fail,7.0,,3.0,3.0,,0.092,
WizardCoder-15B-V1.0,H,CalculatorError.py,Calculator,Error,53.0,9.0,24.0,15.0,1.0,0.092,0.0
WizardCoder-15B-V1.0,H,CalendarUtilError.py,CalendarUtil,Error,,,,,,0.092,
WizardCoder-15B-V1.0,H,CamelCaseMapFail.py,CamelCaseMap,Fail,18.0,,,8.0,,0.092,
WizardCoder-15B-V1.0,H,ChandrasekharSieveSuccess.py,ChandrasekharSieve,Success,6.0,,,3.0,,0.092,
WizardCoder-15B-V1.0,H,ChatError.py,Chat,Error,8.0,,,5.0,,0.092,
WizardCoder-15B-V1.0,H,ClassRegistrationSystemError.py,ClassRegistrationSystem,Error,,,,,,0.092,
WizardCoder-15B-V1.0,H,ClassroomError.py,Classroom,Error,35.0,,12.0,14.0,,0.092,
WizardCoder-15B-V1.0,H,CombinationCalculatorFail.py,CombinationCalculator,Fail,24.0,6.0,4.0,8.0,3.0,0.092,0.0
WizardCoder-15B-V1.0,H,ComplexCalculatorFail.py,ComplexCalculator,Fail,11.0,5.0,,5.0,1.0,0.092,0.0
WizardCoder-15B-V1.0,H,CookiesUtilError.py,CookiesUtil,Error,20.0,,1.0,5.0,,0.092,
WizardCoder-15B-V1.0,H,CSVProcessorError.py,CSVProcessor,Error,7.0,7.0,,4.0,2.0,0.092,0.0
WizardCoder-15B-V1.0,H,CurrencyConverterFail.py,CurrencyConverter,Fail,26.0,,4.0,9.0,,0.092,
WizardCoder-15B-V1.0,H,DatabaseProcessorError.py,DatabaseProcessor,Error,9.0,,,5.0,,0.092,
WizardCoder-15B-V1.0,H,DataStatistics2Error.py,DataStatistics2,Error,23.0,,,7.0,,0.092,
WizardCoder-15B-V1.0,H,DataStatistics4Fail.py,DataStatistics4,Fail,46.0,5.0,1.0,9.0,1.0,0.092,0.0
WizardCoder-15B-V1.0,H,DataStatisticsSuccess.py,DataStatistics,Success,15.0,,2.0,5.0,,0.092,
WizardCoder-15B-V1.0,H,DecryptionUtilsFail.py,DecryptionUtils,Fail,16.0,,8.0,7.0,,0.092,
WizardCoder-15B-V1.0,H,DiscountStrategyError.py,DiscountStrategy,Error,35.0,20.0,7.0,12.0,4.0,0.092,0.0
WizardCoder-15B-V1.0,H,DocFileHandlerError.py,DocFileHandler,Error,56.0,10.0,10.0,10.0,2.0,0.092,0.0
WizardCoder-15B-V1.0,H,EightPuzzleError.py,EightPuzzle,Error,8.0,,,5.0,,0.092,
WizardCoder-15B-V1.0,H,EmailClientError.py,EmailClient,Error,11.0,,,6.0,,0.092,
WizardCoder-15B-V1.0,H,EncryptionUtilsSuccess.py,EncryptionUtils,Success,53.0,16.0,42.0,18.0,1.0,0.092,0.969811320754717
WizardCoder-15B-V1.0,H,ExcelProcessorError.py,ExcelProcessor,Error,7.0,7.0,,4.0,2.0,0.092,0.0
WizardCoder-15B-V1.0,H,ExpressionCalculatorError.py,ExpressionCalculator,Error,,,,,,0.092,
WizardCoder-15B-V1.0,H,FitnessTrackerError.py,FitnessTracker,Error,13.0,7.0,,4.0,2.0,0.092,0.0
WizardCoder-15B-V1.0,H,GomokuGameError.py,GomokuGame,Error,8.0,,,4.0,,0.092,
WizardCoder-15B-V1.0,H,HotelError.py,Hotel,Error,9.0,,,5.0,,0.092,
WizardCoder-15B-V1.0,H,HRManagementSystemError.py,HRManagementSystem,Error,,,,,,0.092,
WizardCoder-15B-V1.0,H,HtmlUtilFail.py,HtmlUtil,Fail,37.0,,8.0,9.0,,0.092,
WizardCoder-15B-V1.0,H,ImageProcessorError.py,ImageProcessor,Error,9.0,,,6.0,,0.092,
WizardCoder-15B-V1.0,H,InterpolationFail.py,Interpolation,Fail,,,,,,0.092,
WizardCoder-15B-V1.0,H,IPAddressError.py,IPAddress,Error,6.0,,,4.0,,0.092,
WizardCoder-15B-V1.0,H,IpUtilError.py,IpUtil,Error,24.0,,3.0,3.0,,0.092,
WizardCoder-15B-V1.0,H,JobMarketplaceError.py,JobMarketplace,Error,10.0,,,7.0,,0.092,
WizardCoder-15B-V1.0,H,JSONProcessorPartialSuccess.py,JSONProcessor,PartialSuccess,37.0,,7.0,6.0,,0.092,
WizardCoder-15B-V1.0,H,KappaCalculatorFail.py,KappaCalculator,Fail,,,,,,0.092,
WizardCoder-15B-V1.0,H,LemmatizationError.py,Lemmatization,Error,34.0,,7.0,6.0,,0.092,
WizardCoder-15B-V1.0,H,LongestWordPartialSuccess.py,LongestWord,PartialSuccess,16.0,,6.0,6.0,,0.092,
WizardCoder-15B-V1.0,H,MahjongConnectError.py,MahjongConnect,Error,,,,,,0.092,
WizardCoder-15B-V1.0,H,ManacherError.py,Manacher,Error,22.0,,8.0,10.0,,0.092,
WizardCoder-15B-V1.0,H,MetricsCalculator2Error.py,MetricsCalculator2,Error,50.0,15.0,17.0,11.0,3.0,0.092,0.0
WizardCoder-15B-V1.0,H,MetricsCalculatorError.py,MetricsCalculator,Error,34.0,30.0,8.0,10.0,6.0,0.092,0.0
WizardCoder-15B-V1.0,H,MinesweeperGameError.py,MinesweeperGame,Error,,,,,,0.092,
WizardCoder-15B-V1.0,H,MovieBookingSystemError.py,MovieBookingSystem,Error,8.0,,,4.0,,0.092,
WizardCoder-15B-V1.0,H,MovieTicketDBError.py,MovieTicketDB,Error,10.0,,,5.0,,0.092,
WizardCoder-15B-V1.0,H,MusicPlayerError.py,MusicPlayer,Error,13.0,,,9.0,,0.092,
WizardCoder-15B-V1.0,H,NLPDataProcessor2Success.py,NLPDataProcessor2,Success,,,,,,0.092,
WizardCoder-15B-V1.0,H,NLPDataProcessorError.py,NLPDataProcessor,Error,4.0,,,3.0,,0.092,
WizardCoder-15B-V1.0,H,NumberConverterError.py,NumberConverter,Error,13.0,,,6.0,,0.092,
WizardCoder-15B-V1.0,H,NumberWordFormatterError.py,NumberWordFormatter,Error,14.0,,,6.0,,0.092,
WizardCoder-15B-V1.0,H,NumericEntityUnescaperFail.py,NumericEntityUnescaper,Fail,42.0,35.0,43.0,19.0,2.0,0.092,0.0
WizardCoder-15B-V1.0,H,OrderFail.py,Order,Fail,26.0,5.0,13.0,10.0,1.0,0.092,0.0
WizardCoder-15B-V1.0,H,PageUtilError.py,PageUtil,Error,,,,,,0.092,
WizardCoder-15B-V1.0,H,PDFHandlerError.py,PDFHandler,Error,7.0,,,3.0,,0.092,
WizardCoder-15B-V1.0,H,PersonRequestSuccess.py,PersonRequest,Success,17.0,26.0,5.0,10.0,7.0,0.092,0.8470588235294118
WizardCoder-15B-V1.0,H,PushBoxGameError.py,PushBoxGame,Error,13.0,,,4.0,,0.092,
WizardCoder-15B-V1.0,H,RegexUtilsError.py,RegexUtils,Error,12.0,,,10.0,,0.092,
WizardCoder-15B-V1.0,H,RPGCharacterError.py,RPGCharacter,Error,13.0,,,6.0,,0.092,
WizardCoder-15B-V1.0,H,ServerError.py,Server,Error,10.0,,,6.0,,0.092,
WizardCoder-15B-V1.0,H,ShoppingCartError.py,ShoppingCart,Error,7.0,,,5.0,,0.092,
WizardCoder-15B-V1.0,H,SignInSystemError.py,SignInSystem,Error,8.0,,,6.0,,0.092,
WizardCoder-15B-V1.0,H,SnakeError.py,Snake,Error,14.0,6.0,,5.0,3.0,0.092,0.0
WizardCoder-15B-V1.0,H,SplitSentenceFail.py,SplitSentence,Fail,,,,,,0.092,
WizardCoder-15B-V1.0,H,SQLGeneratorError.py,SQLGenerator,Error,9.0,,,7.0,,0.092,
WizardCoder-15B-V1.0,H,SQLQueryBuilderError.py,SQLQueryBuilder,Error,9.0,,,4.0,,0.092,
WizardCoder-15B-V1.0,H,Statistics3Error.py,Statistics3,Error,60.0,10.0,12.0,14.0,2.0,0.092,0.0
WizardCoder-15B-V1.0,H,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,49.0,5.0,20.0,20.0,1.0,0.092,0.0
WizardCoder-15B-V1.0,H,StudentDatabaseProcessorError.py,StudentDatabaseProcessor,Error,8.0,,,5.0,,0.092,
WizardCoder-15B-V1.0,H,TextFileProcessorError.py,TextFileProcessor,Error,8.0,,,5.0,,0.092,
WizardCoder-15B-V1.0,H,ThermostatError.py,Thermostat,Error,13.0,,,8.0,,0.092,
WizardCoder-15B-V1.0,H,TicTacToeFail.py,TicTacToe,Fail,19.0,2.0,5.0,10.0,1.0,0.092,0.0
WizardCoder-15B-V1.0,H,TimeUtilsSuccess.py,TimeUtils,Success,32.0,,,8.0,,0.092,
WizardCoder-15B-V1.0,H,TriCalculatorError.py,TriCalculator,Error,9.0,5.0,,6.0,1.0,0.092,0.0
WizardCoder-15B-V1.0,H,TwentyFourPointGamePartialSuccess.py,TwentyFourPointGame,PartialSuccess,21.0,10.0,2.0,5.0,2.0,0.092,0.0
WizardCoder-15B-V1.0,H,URLHandlerFail.py,URLHandler,Fail,20.0,,,6.0,,0.092,
WizardCoder-15B-V1.0,H,UrlPathFail.py,UrlPath,Fail,16.0,,1.0,5.0,,0.092,
WizardCoder-15B-V1.0,H,UserLoginDBFail.py,UserLoginDB,Fail,21.0,,,6.0,,0.092,
WizardCoder-15B-V1.0,H,VectorUtilError.py,VectorUtil,Error,12.0,,,4.0,,0.092,
WizardCoder-15B-V1.0,H,VendingMachineFail.py,VendingMachine,Fail,33.0,,11.0,11.0,,0.092,
WizardCoder-15B-V1.0,H,WarehouseError.py,Warehouse,Error,10.0,,,7.0,,0.092,
WizardCoder-15B-V1.0,H,WeatherSystemFail.py,WeatherSystem,Fail,23.0,,5.0,7.0,,0.092,
WizardCoder-15B-V1.0,H,Words2NumbersError.py,Words2Numbers,Error,42.0,26.0,24.0,16.0,2.0,0.092,0.0
WizardCoder-15B-V1.0,H,XMLProcessorFail.py,XMLProcessor,Fail,35.0,10.0,6.0,8.0,2.0,0.092,0.0
WizardCoder-15B-V1.0,H,ZipFileProcessorError.py,ZipFileProcessor,Error,8.0,,,5.0,,0.092,
WizardCoder-15B-V1.0,C,AccessGatewayFilterFail.py,AccessGatewayFilter,Fail,38.0,5.0,8.0,11.0,2.0,0.12200000000000003,0.0
WizardCoder-15B-V1.0,C,AreaCalculatorFail.py,AreaCalculator,Fail,16.0,,,6.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,ArgumentParserError.py,ArgumentParser,Error,12.0,,1.0,4.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,ArrangementCalculatorError.py,ArrangementCalculator,Error,14.0,5.0,2.0,5.0,1.0,0.12200000000000003,0.0
WizardCoder-15B-V1.0,C,AssessmentSystemSuccess.py,AssessmentSystem,Success,41.0,,18.0,18.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,AutomaticGuitarSimulatorError.py,AutomaticGuitarSimulator,Error,3.0,,,1.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,AvgPartitionFail.py,AvgPartition,Fail,16.0,5.0,2.0,5.0,1.0,0.12200000000000003,0.0
WizardCoder-15B-V1.0,C,BalancedBracketsError.py,BalancedBrackets,Error,8.0,,,2.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,BankAccountPartialSuccess.py,BankAccount,PartialSuccess,22.0,,5.0,10.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,BigNumCalculatorError.py,BigNumCalculator,Error,45.0,15.0,15.0,14.0,3.0,0.12200000000000003,0.0
WizardCoder-15B-V1.0,C,BinaryDataProcessorFail.py,BinaryDataProcessor,Fail,18.0,,1.0,6.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,BitStatusUtilError.py,BitStatusUtil,Error,21.0,26.0,13.0,16.0,5.0,0.12200000000000003,0.0
WizardCoder-15B-V1.0,C,BlackjackGamePartialSuccess.py,BlackjackGame,PartialSuccess,49.0,,15.0,11.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,BookManagementDBError.py,BookManagementDB,Error,26.0,,,7.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,BookManagementFail.py,BookManagement,Fail,25.0,,6.0,9.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,BoyerMooreSearchError.py,BoyerMooreSearch,Error,38.0,14.0,22.0,14.0,5.0,0.12200000000000003,0.0
WizardCoder-15B-V1.0,C,CalculatorSuccess.py,Calculator,Success,60.0,28.0,39.0,21.0,2.0,0.12200000000000003,0.9533333333333334
WizardCoder-15B-V1.0,C,CalendarUtilError.py,CalendarUtil,Error,,,,,,0.12200000000000003,
WizardCoder-15B-V1.0,C,CamelCaseMapError.py,CamelCaseMap,Error,17.0,,,7.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,ChandrasekharSieveSuccess.py,ChandrasekharSieve,Success,14.0,,6.0,7.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,ChatFail.py,Chat,Fail,27.0,,8.0,10.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,ClassRegistrationSystemFail.py,ClassRegistrationSystem,Fail,40.0,5.0,20.0,16.0,1.0,0.12200000000000003,0.0
WizardCoder-15B-V1.0,C,ClassroomError.py,Classroom,Error,18.0,,6.0,9.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,CombinationCalculatorError.py,CombinationCalculator,Error,19.0,11.0,2.0,6.0,4.0,0.12200000000000003,0.0
WizardCoder-15B-V1.0,C,ComplexCalculatorError.py,ComplexCalculator,Error,14.0,20.0,,5.0,4.0,0.12200000000000003,0.0
WizardCoder-15B-V1.0,C,CookiesUtilError.py,CookiesUtil,Error,20.0,,1.0,4.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,CSVProcessorError.py,CSVProcessor,Error,22.0,12.0,1.0,5.0,3.0,0.12200000000000003,0.0
WizardCoder-15B-V1.0,C,CurrencyConverterFail.py,CurrencyConverter,Fail,31.0,,4.0,8.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,DatabaseProcessorFail.py,DatabaseProcessor,Fail,35.0,,3.0,7.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,DataStatistics2Fail.py,DataStatistics2,Fail,26.0,,5.0,9.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,DataStatistics4Fail.py,DataStatistics4,Fail,31.0,25.0,2.0,6.0,5.0,0.12200000000000003,0.0
WizardCoder-15B-V1.0,C,DataStatisticsError.py,DataStatistics,Error,21.0,,4.0,7.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,DecryptionUtilsFail.py,DecryptionUtils,Fail,44.0,,28.0,16.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,DiscountStrategyError.py,DiscountStrategy,Error,11.0,10.0,2.0,3.0,2.0,0.12200000000000003,0.0
WizardCoder-15B-V1.0,C,DocFileHandlerError.py,DocFileHandler,Error,50.0,5.0,10.0,10.0,1.0,0.12200000000000003,0.0
WizardCoder-15B-V1.0,C,EightPuzzlePartialSuccess.py,EightPuzzle,PartialSuccess,54.0,,26.0,22.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,EmailClientError.py,EmailClient,Error,23.0,,5.0,9.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,EncryptionUtilsFail.py,EncryptionUtils,Fail,40.0,,21.0,14.0,,0.12200000000000003,
WizardCoder-15B-V1.0,C,ExcelProcessorError.py,ExcelProcessor,Error,27.0,7.0,4.0,7.0,2.0,0.12200000000000003,0.0
